"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P218751",1.04565929086102,0.0504437732292873,3.19902114831419,0.00270441202147705,0.0410797585666189,-1.78854261545019,"GNB1L"
"A_23_P11995",1.17165029053962,0.12398865693197,3.19749167677721,0.00294737108021338,0.0432121527978384,-1.78997326128601,"PRDX1"
"A_23_P216693",1.08696150937646,0.0248851092824114,3.19808743746826,0.00271136967008927,0.0411491268820792,-1.79087326961096,"MLLT3"
"A_32_P3290",-1.4632177000671,-0.431191573115653,-3.19651735845355,0.00268455434140721,0.0408671850979009,-1.7943978368068,"HAUS6"
"A_23_P372331",1.07916177702344,0.042183013157444,3.19788793012196,0.00284290442705677,0.0422689719401688,-1.79445917097096,"TRNT1"
"A_24_P246397",-1.06865778586569,0.386880616864616,-3.1962817477497,0.00285528582283599,0.0424094962570763,-1.79495240200511,"CCNO"
"A_23_P135595",-1.29048861575107,0.00330626033166861,-3.19505954453996,0.00269539615196741,0.0409920776998365,-1.79805626483926,"ING5"
"A_23_P256773",1.34381982684759,-0.162239795863997,3.19384772875862,0.00287414635269763,0.0425831906276584,-1.80090381933745,"TSSC1"
"A_23_P7957",-2.05138848442678,-0.344794003048998,-3.19345711136621,0.00297930825060442,0.0435121313611002,-1.80594980730899,"GNMT"
"A_24_P943301",-1.77221705856489,0.395071075428871,-3.19990538587671,0.00310822672659749,0.0445134036344978,-1.80604411952236,"PEAR1"
"A_23_P60306",-1.3260455059427,0.231120616115857,-3.19718252191789,0.00306590771913896,0.0442148441473695,-1.80723722029091,"TLR4"
"A_24_P363953",1.25104157869615,0.58634820315442,3.20286353924567,0.00322747918660491,0.0454050634066562,-1.80987394680573,"RAB11FIP2"
"A_23_P9779",1.60983952199691,0.806225854347453,3.21313428783983,0.00350488655234389,0.0471555247500235,-1.80988006959806,"IRX5"
"A_23_P82859",-1.22612602628489,0.179485963879717,-3.1882437988365,0.00307795814890217,0.0443380339124153,-1.81032580596156,"OSGIN2"
"A_24_P287974",1.92405649876111,0.359741534368194,3.19575664546778,0.00307744744229375,0.0443380339124153,-1.81061918595905,"CUEDC1"
"A_23_P71644",1.23041148010778,0.225815616398984,3.18988527903541,0.00326108433472292,0.0455902475909604,-1.81101747454834,"FANCG"
"A_23_P142146",1.49942981895514,0.29023172759401,3.1898522891787,0.00306486072815774,0.0442148441473695,-1.81437131025513,"RPL18"
"A_23_P98923",1.09802430673603,0.589859234729292,3.19244351500071,0.00310442096068514,0.044499439056112,-1.81440001275675,"IPO8"
"A_23_P208369",-1.44676633931216,-0.268692442993027,-3.1893863263854,0.00286232406294925,0.0424578069337471,-1.81457774467074,"ITPKC"
"A_24_P154948",1.519646200708,-0.0906173411706653,3.19119916082284,0.00305393442724437,0.0441092837617306,-1.81637859391209,"GARS"
"A_23_P11787",1.02954052927628,0.577468604740947,3.1845701410769,0.00316942829912975,0.0450010139146973,-1.81656978008475,"WNT4"
"A_24_P128020",-1.82323621559672,0.0224385381096743,-3.19155826451082,0.00332272924388055,0.0460648402278257,-1.81750867724949,"NDUFS4"
"A_23_P148273",1.49685710861108,0.334277462507628,3.18796378355255,0.0031412508126946,0.0448275083037698,-1.81817491491829,"MAGT1"
"A_24_P497318",-1.26907936606111,0.141426123421903,-3.18706227671497,0.00303060456192456,0.0439565192658025,-1.82134322785283,"LOC100129973"
"A_23_P62967",-1.08071552828394,-0.140789191681886,-3.18527923974431,0.00280854064512458,0.0418566433144539,-1.82280458057822,"DISC1"
"A_23_P353888",-1.146282030841,0.317072531650449,-3.19234664415842,0.00317027241035386,0.0450010139146973,-1.82381470025758,"DOCK8"
"A_23_P310086",-1.39114406661582,-0.269493530299314,-3.1846414579698,0.00294655897220799,0.0432121527978384,-1.82684552828542,"BEND6"
"A_23_P68700",-1.09974700671282,-0.0844859009260976,-3.18283171212768,0.00291376187594692,0.0429486074010089,-1.83069959169443,"DNAJC28"
"A_23_P369502",-1.69042698464242,0.116368687490045,-3.18711803115305,0.00314825069238945,0.0448439802212868,-1.83109256349253,"PADI4"
"A_23_P133974",1.03034705115366,0.463646205560493,3.18167324128896,0.00287842855738313,0.0426133308569402,-1.83276442863254,"C6orf106"
"A_24_P937965",1.37925335954127,0.270690826212886,3.18490524296801,0.00330344428546101,0.0459479635913664,-1.83291871680875,"RAB3GAP1"
"A_23_P434118",-1.6199984326828,0.241464639464792,-3.18446746737209,0.0031089173609788,0.0445134036344978,-1.83506428745258,"CEACAM1"
"A_23_P5211",2.43008011131056,-0.259085868581758,3.1890223788325,0.00326838677074582,0.0456586647111485,-1.83521473670302,"MUC16"
"A_23_P119899",-1.74262522707208,-0.277828091857736,-3.17782314245783,0.00310620239802259,0.0445081472859519,-1.83724122328987,"EPHA4"
"A_23_P378514",-2.21655550048801,0.0820000255186204,-3.18781773821383,0.00327860736895141,0.0457677171525861,-1.83801591874325,"ATOH7"
"A_32_P157208",-1.68652328872803,0.521101114571425,-3.17035246513408,0.00350869144742227,0.0471565145471705,-1.83839868095531,"PGM5-AS1"
"A_24_P916195",1.23071123477183,-0.0696748673045391,3.17942095783059,0.00303899504841946,0.0439970182275684,-1.83981558311233,"TRMU///GTSE1"
"A_23_P501634",-1.13453439381175,-0.125078269343521,-3.17882698726314,0.00294561958256171,0.0432121527978384,-1.84054057492158,"BTN2A1"
"A_32_P176594",-1.1162550817715,0.0766505464872947,-3.17756036515028,0.00300343106294049,0.0437195501331351,-1.84412793784241,"KIAA1614"
"A_23_P210358",1.74023763167742,0.778251453342258,3.17900345141049,0.00335432511599816,0.0462809467440592,-1.8465876284947,"LIMS1"
"A_23_P416289",-1.65725733963177,-0.0850678988322087,-3.17949465403467,0.0031501380531998,0.0448495434280951,-1.84693419781567,"DIXDC1"
"A_23_P44617",1.22935402057714,0.316826742784287,3.17515579264531,0.00318652827370818,0.0451303821327501,-1.84939924553643,"COPG1"
"A_23_P119677",1.05022224632841,0.592077527798197,3.16957805457264,0.00323389696766084,0.0454445439372053,-1.85471453646692,"HNRNPL"
"A_24_P219266",-1.70100922527773,-0.660694511090132,-3.17233035457976,0.00291012727862029,0.0429486074010089,-1.85501147128416,"LRRC57"
"A_23_P163475",-1.7023319678421,-0.110430580882667,-3.17375484743258,0.00347819897499226,0.0469631182114874,-1.85825102322539,"C15orf52"
"A_23_P349463",1.27594227536777,0.534808741295267,3.17706624241671,0.00337118878258324,0.0463512733563334,-1.85852784676958,"CHP2"
"A_23_P104323",1.75486055384008,-0.00538465820714464,3.17231284842465,0.00309747560598721,0.0444334809403704,-1.85943131807763,"MGMT"
"A_23_P215331",-2.05789524639819,0.0480896104710461,-3.17207278808829,0.00315415557237812,0.0448730410398289,-1.86114101727371,"CRHR2"
"A_24_P296508",1.6100414549994,-0.383893375746251,3.17028792690178,0.00301465483816798,0.0437921929250195,-1.86150082231715,"SLC43A2"
"A_23_P36901",-1.2713826860427,0.334617583031091,-3.17779466428252,0.00336483829774211,0.0463401668073354,-1.86278988586667,"CPB2"
"A_23_P329198",-1.74676214120478,-0.350183748914327,-3.16894483890198,0.0030256518945724,0.0439158272995563,-1.86479473236351,"NABP1"
"A_23_P100263",1.25939213309178,0.41346673822496,3.16907521751638,0.0031244654745762,0.0446685460041788,-1.86485130826342,"CMIP"
"A_32_P163147",-1.27199526204088,0.290858892473007,-3.17171785555277,0.00321564612721249,0.0453564015130708,-1.86547792634843,"VSIG1"
"A_23_P50674",-1.15228000607006,-0.175195156015823,-3.16732029852617,0.00303900428406539,0.0439970182275684,-1.86655888916118,"IZUMO4"
"A_24_P318897",-1.14864192183973,-0.087615882535427,-3.16664350380754,0.0030931561728705,0.0444334809403704,-1.86725182563034,"SNX21"
"A_32_P192033",-1.42650798322005,0.338383411518003,-3.17093700524282,0.00322229478792922,0.0453995111815491,-1.86733856264456,"FLJ31356"
"A_23_P357983",1.47009674084451,0.355001573046922,3.17244012395237,0.00333937911424729,0.0461740407503909,-1.86765681303672,"STOML3"
"A_23_P127522",1.15759874787357,-0.0637325464097213,3.16987345718783,0.0032942590006545,0.0459185793201524,-1.86775770452285,"HYLS1"
"A_23_P213661",-1.59538986441055,-0.323337318256907,-3.1670396206594,0.00299565526545418,0.043633220796938,-1.86785099598051,"PPIP5K2"
"A_24_P79750",2.44456795455419,-0.417285043456655,3.17328858189468,0.00333199919496374,0.046093038013099,-1.8685290229829,"AKR1A1"
"A_24_P248147",-1.43714793559204,0.770744751729826,-3.17325337192787,0.00333230514305809,0.046093038013099,-1.86861151166663,"NAV2"
"A_23_P346900",-1.14648304314992,0.128816232962193,-3.17069242739843,0.00328718134930232,0.0458474111781076,-1.86994419908247,"CACNA2D2"
"A_24_P358063",-1.76516310127315,0.463372209583778,-3.17656275207857,0.00345322517370212,0.0468595487601081,-1.87044057040862,"LOC100506557"
"A_23_P393758",-1.34294902001094,0.396444116838283,-3.16579383114876,0.0030058412619528,0.0437195501331351,-1.87092362384247,"MVB12A"
"A_23_P122624",-1.22720272421568,-0.247971071240532,-3.16573706943343,0.00300630614563838,0.0437195501331351,-1.87106360505903,"LTV1"
"A_23_P129382",-1.46999650593734,0.333482391944303,-3.17207234581762,0.00334258290202623,0.0461860544890056,-1.87137811775143,"TNP2"
"A_23_P82738",-1.4015367391004,-0.117608116922167,-3.16546919471074,0.00300850098373555,0.0437195501331351,-1.87172419698473,"RAD54B"
"A_23_P94128",1.20865647641638,0.514735903843396,3.17305568916889,0.00340635878813601,0.0465904354593755,-1.87230160844619,"NEIL2"
"A_23_P133902",-1.66435366535932,-0.0783249013473881,-3.1641757572929,0.00334390250494066,0.0461860544890056,-1.87428198044325,"PSORS1C1"
"A_32_P38286",2.02643957510426,1.28439685334349,3.18129707544976,0.00368417546360006,0.0486110509002893,-1.87433001561618,"TCTE3"
"A_23_P66891",1.87756453864353,-0.119735993221757,3.16322237237177,0.00335227851603407,0.0462809467440592,-1.87652624383052,"CDC42EP4"
"A_23_P89601",-1.296005441301,0.146448684021095,-3.16353760499482,0.00294021956252885,0.0431925414455325,-1.87692224387892,"KRT32"
"A_24_P28977",-1.39593110147017,-0.311433511059508,-3.16381564591197,0.00316878754738614,0.0450010139146973,-1.87756207711541,"TRPC1"
"A_24_P153880",-1.48348136144101,0.15316000258661,-3.1621548334261,0.0031307813067328,0.0447378462698495,-1.87816917238001,"GOLGA6L9"
"A_32_P153725",-1.60817431671797,-0.201615223185489,-3.16364483702526,0.00322571104215508,0.0454050634066562,-1.88136741701546,"KIAA1033"
"A_23_P358394",-1.38663335356291,-0.122917780168401,-3.16217000529344,0.00308170575420457,0.0443577526397992,-1.88139799142654,"FAM65B"
"A_23_P76718",-1.20312640221101,-0.173954809778415,-3.16203449787258,0.00308283689945326,0.0443577526397992,-1.88172987912995,"NEK3"
"A_23_P65797",1.42888409344034,-0.110300702958794,3.16178125748227,0.00324174027858242,0.045487542902359,-1.88203955061145,"KLHL25"
"A_23_P405873",-1.30570611606216,-0.0119537533500237,-3.15979774210359,0.00320304770714453,0.0452560241448051,-1.88239917070807,"C9orf72"
"A_23_P165636",1.05310146585238,0.0349940993626145,3.16005108199084,0.00314856452363416,0.0448439802212868,-1.88328297407277,"CAPG"
"A_24_P402064",1.09126322035317,0.461816781748514,3.16687482818087,0.00338817402444917,0.0464422378752588,-1.88354750689517,"SEC63"
"A_24_P23400",1.03757147125953,0.0184264234312044,3.16035714546364,0.00309687118935517,0.0444334809403704,-1.88361265090955,"SLC6A8"
"A_23_P10980",1.42494363807855,0.127249497044157,3.16190659809279,0.00318502214482774,0.0451259079218979,-1.88459330722506,"ADGRL3"
"A_24_P744818",-1.0391707405763,0.236770840016087,-3.15879084703798,0.00346026422990857,0.0469198599251199,-1.88510445085831,"SP3"
"A_23_P61050",-1.64157317571784,-0.403857764648714,-3.1602822753237,0.00305130058809628,0.0440880375369978,-1.88557474644339,"MLKL"
"A_24_P921933",-1.3760663728431,-0.0608514021858608,-3.15981678620526,0.00325871925134405,0.0455902475909604,-1.88674526655271,"SRSF1"
"A_23_P81973",1.36061940970206,-0.10480857691654,3.15961357727341,0.00315227480982211,0.0448631182956439,-1.88899427640478,"HSD17B8"
"A_23_P121459",-1.20973931467503,0.114619275252161,-3.1657560529263,0.00355029077480666,0.0475470591437724,-1.89213726346074,"THPO"
"A_23_P60488",1.19004471311748,-0.137289818007194,3.15709501440589,0.00303410687969025,0.0439904888093982,-1.89280787679709,"ODF2"
"A_23_P37623",-1.91643905255055,0.0589067398163411,-3.16158794147793,0.00336668438739587,0.0463487552155871,-1.89281173224508,"GOLGA8A"
"A_23_P9435",-1.58013886731932,-0.0632209689596948,-3.15448935078719,0.00330519071071612,0.0459479635913664,-1.8931180255692,"SLC25A25"
"A_23_P119763",-1.2177072231536,-0.0184388137910909,-3.15586462077435,0.00304433457869347,0.044054542449078,-1.8958556641355,"ABCG5"
"A_24_P257539",-1.13542900055264,-0.180436287800797,-3.15609424496381,0.00318227195100033,0.0451158205598016,-1.89638954376943,"FBXW11"
"A_24_P8165",-1.20670273299136,0.557537334336517,-3.16362209942272,0.0035697636616805,0.0476791274820923,-1.89702957150601,"SLC15A1"
"A_24_P202948",1.0243310380458,0.391579407912028,3.1549786555361,0.00336107371048575,0.0463366737082737,-1.89735366199804,"DGCR6"
"A_23_P301247",1.98822268481317,0.0545024463605293,3.15543943868734,0.00324060790493753,0.045487542902359,-1.89778116775071,"HIST2H2AC"
"A_23_P19673",-1.39592494236826,0.347024320907157,-3.16071376348407,0.00344298497736147,0.0468506054296688,-1.89796017385347,"SGK1"
"A_32_P137035",1.20043786933114,-0.285589398662453,3.15511477521612,0.00319066853133094,0.0451552843213443,-1.89876949831661,"TRIM27"
"A_23_P128215",-1.5883106292232,-0.527534917665402,-3.15359308305725,0.00320375504575241,0.0452560241448051,-1.89896932190217,"SOCS2"
"A_23_P397347",-1.28744674031045,0.267855192003902,-3.14300714473632,0.00376320794084721,0.0490635244013377,-1.90014254839369,"MCM9"
"A_24_P99963",1.31127034862461,0.028300308734985,3.15236256138796,0.00326737602335885,0.0456586647111485,-1.90032058023278,"CSNK1G2"
"A_23_P46894",1.45883190531784,0.0979198849578021,3.15143015782767,0.0033321600315097,0.046093038013099,-1.90681718659673,"CHAT"
"A_23_P421054",1.40903761890699,0.656252148445316,3.15322707413163,0.00337664759746249,0.0463512733563334,-1.90682594672757,"CFAP206"
